Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
HeatBalanceAirManager.cc,2403,"""Zone Mixing Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt( ZoneNumB ).MixTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,2404,"""Zone Mixing Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt( ZoneNumB ).MixTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,2657,"""Zone Air Mass Balance Supply Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation( ZoneNum ).InMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,2658,"""Zone Air Mass Balance Exhaust Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation( ZoneNum ).ExhMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,2659,"""Zone Air Mass Balance Return Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation( ZoneNum ).RetMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,2661,"""Zone Air Mass Balance Mixing Receiving Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation( ZoneNum ).MixingMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,2662,"""Zone Air Mass Balance Mixing Source Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation( ZoneNum ).MixingSourceMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,2667,"""Zone Air Mass Balance Infiltration Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation( ZoneNum ).InfiltrationMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,2668,"""Zone Air Mass Balance Infiltration Status""",,OutputProcessor::Unit::None,MassConservation( ZoneNum ).IncludeInfilToZoneMassBal,"""System""","""Average"""
HeatBalanceHAMTManager.cc,959,"""HAMT Surface Average Water Content Ratio""",,OutputProcessor::Unit::kg_kg,watertot( sid ),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,960,"""HAMT Surface Inside Face Temperature""",,OutputProcessor::Unit::C,surftemp( sid ),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,961,"""HAMT Surface Inside Face Relative Humidity""",,OutputProcessor::Unit::Perc,surfrh( sid ),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,962,"""HAMT Surface Inside Face Vapor Pressure""",,OutputProcessor::Unit::Pa,surfvp( sid ),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,963,"""HAMT Surface Outside Face Temperature""",,OutputProcessor::Unit::C,surfexttemp( sid ),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,964,"""HAMT Surface Outside Face Relative Humidity""",,OutputProcessor::Unit::Perc,surfextrh( sid ),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,980,"""HAMT Surface Temperature Cell "" + TrimSigDigits( concell ) + """"",,OutputProcessor::Unit::C,cells( cellid ).temp,"""Zone""","""State"""
HeatBalanceHAMTManager.cc,983,"""HAMT Surface Water Content Cell "" + TrimSigDigits( concell ) + """"",,OutputProcessor::Unit::kg_kg,cells( cellid ).wreport,"""Zone""","""State"""
HeatBalanceHAMTManager.cc,986,"""HAMT Surface Relative Humidity Cell "" + TrimSigDigits( concell ) + """"",,OutputProcessor::Unit::Perc,cells( cellid ).rhp,"""Zone""","""State"""
HeatBalanceManager.cc,4566,"""Zone Outdoor Air Drybulb Temperature""",,OutputProcessor::Unit::C,Zone( ZoneLoop ).OutDryBulbTemp,"""Zone""","""Average"""
HeatBalanceManager.cc,4567,"""Zone Outdoor Air Wetbulb Temperature""",,OutputProcessor::Unit::C,Zone( ZoneLoop ).OutWetBulbTemp,"""Zone""","""Average"""
HeatBalanceManager.cc,4568,"""Zone Outdoor Air Wind Speed""",,OutputProcessor::Unit::m_s,Zone( ZoneLoop ).WindSpeed,"""Zone""","""Average"""
HeatBalanceManager.cc,4569,"""Zone Outdoor Air Wind Direction""",,OutputProcessor::Unit::deg,Zone( ZoneLoop ).WindDir,"""Zone""","""Average"""
HeatBalanceManager.cc,4573,"Zone Infiltration Hybrid Model Air Change Rate""",,OutputProcessor::Unit::ach,Zone( ZoneLoop ).InfilOAAirChangeRateHM,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1499,"""Surface Inside Face Temperature""",,OutputProcessor::Unit::C,TempSurfInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1502,"""Surface Outside Face Temperature""",,OutputProcessor::Unit::C,TempSurfOut( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1505,"""Surface Inside Face Adjacent Air Temperature""",,OutputProcessor::Unit::C,TempEffBulkAir( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1506,"""Surface Inside Face Convection Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HConvIn( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1507,"""Surface Inside Face Convection Heat Gain Rate""",,OutputProcessor::Unit::W,QdotConvInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1508,"""Surface Inside Face Convection Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotConvInRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1509,"""Surface Inside Face Convection Heat Gain Energy""",,OutputProcessor::Unit::J,QConvInReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1511,"""Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadNetSurfInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1512,"""Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadNetSurfInRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1513,"""Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadNetSurfInReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1516,"""Surface Inside Face Solar Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadSolarInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1517,"""Surface Inside Face Solar Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadSolarInRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1518,"""Surface Inside Face Solar Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadSolarInReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1520,"""Surface Inside Face Lights Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadLightsInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1521,"""Surface Inside Face Lights Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadLightsInRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1522,"""Surface Inside Face Lights Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadLightsInReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1525,"""Surface Inside Face Internal Gains Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadIntGainsInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1526,"""Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadIntGainsInRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1527,"""Surface Inside Face Internal Gains Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadIntGainsInReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1529,"""Surface Inside Face System Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadHVACInRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1530,"""Surface Inside Face System Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadHVACInRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1531,"""Surface Inside Face System Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadHVACInReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1534,"""Surface Outside Face Outdoor Air Drybulb Temperature""",,OutputProcessor::Unit::C,Surface( loop ).OutDryBulbTemp,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1535,"""Surface Outside Face Outdoor Air Wetbulb Temperature""",,OutputProcessor::Unit::C,Surface( loop ).OutWetBulbTemp,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1536,"""Surface Outside Face Outdoor Air Wind Speed""",,OutputProcessor::Unit::m_s,Surface( loop ).WindSpeed,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1537,"""Surface Outside Face Outdoor Air Wind Direction""",,OutputProcessor::Unit::deg,Surface( loop ).WindDir,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1538,"""Surface Outside Face Convection Heat Gain Rate""",,OutputProcessor::Unit::W,QdotConvOutRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1539,"""Surface Outside Face Convection Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotConvOutRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1540,"""Surface Outside Face Convection Heat Gain Energy""",,OutputProcessor::Unit::J,QConvOutReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1541,"""Surface Outside Face Convection Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HcExtSurf( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1542,"""Surface Outside Face Net Thermal Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadOutRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1543,"""Surface Outside Face Net Thermal Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadOutRepPerArea( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1544,"""Surface Outside Face Net Thermal Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadOutReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1545,"""Surface Outside Face Thermal Radiation to Air Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HAirExtSurf( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1546,"""Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HSkyExtSurf( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1547,"""Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HGrdExtSurf( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1549,"""Surface Outside Face Solar Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,SWOutAbsTotalReport( loop ),"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1550,"""Surface Outside Face Solar Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QRadSWOutAbs( loop ),"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1551,"""Surface Outside Face Solar Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,SWOutAbsEnergyReport( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1556,"""Surface Inside Face Conduction Heat Transfer Rate""",,OutputProcessor::Unit::W,OpaqSurfInsFaceConduction( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1557,"""Surface Inside Face Conduction Heat Gain Rate""",,OutputProcessor::Unit::W,OpaqSurfInsFaceCondGainRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1558,"""Surface Inside Face Conduction Heat Loss Rate""",,OutputProcessor::Unit::W,OpaqSurfInsFaceCondLossRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1559,"""Surface Inside Face Conduction Heat Transfer Rate per Area""",,OutputProcessor::Unit::W_m2,OpaqSurfInsFaceConductionFlux( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1560,"""Surface Inside Face Conduction Heat Transfer Energy""",,OutputProcessor::Unit::J,OpaqSurfInsFaceConductionEnergy( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1563,"""Surface Outside Face Conduction Heat Transfer Rate""",,OutputProcessor::Unit::W,OpaqSurfOutsideFaceConduction( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1564,"""Surface Outside Face Conduction Heat Gain Rate""",,OutputProcessor::Unit::W,OpaqSurfExtFaceCondGainRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1565,"""Surface Outside Face Conduction Heat Loss Rate""",,OutputProcessor::Unit::W,OpaqSurfExtFaceCondLossRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1566,"""Surface Outside Face Conduction Heat Transfer Rate per Area""",,OutputProcessor::Unit::W_m2,OpaqSurfOutsideFaceConductionFlux( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1567,"""Surface Outside Face Conduction Heat Transfer Energy""",,OutputProcessor::Unit::J,OpaqSurfOutsideFaceConductionEnergy( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1569,"""Surface Average Face Conduction Heat Transfer Rate""",,OutputProcessor::Unit::W,OpaqSurfAvgFaceConduction( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1570,"""Surface Average Face Conduction Heat Gain Rate""",,OutputProcessor::Unit::W,OpaqSurfAvgFaceCondGainRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1571,"""Surface Average Face Conduction Heat Loss Rate""",,OutputProcessor::Unit::W,OpaqSurfAvgFaceCondLossRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1572,"""Surface Average Face Conduction Heat Transfer Rate per Area""",,OutputProcessor::Unit::W_m2,OpaqSurfAvgFaceConductionFlux( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1573,"""Surface Average Face Conduction Heat Transfer Energy""",,OutputProcessor::Unit::J,OpaqSurfAvgFaceConductionEnergy( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1575,"""Surface Heat Storage Rate""",,OutputProcessor::Unit::W,OpaqSurfStorageConduction( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1576,"""Surface Heat Storage Gain Rate""",,OutputProcessor::Unit::W,OpaqSurfStorageGainRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1577,"""Surface Heat Storage Loss Rate""",,OutputProcessor::Unit::W,OpaqSurfStorageCondLossRep( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1578,"""Surface Heat Storage Rate per Area""",,OutputProcessor::Unit::W_m2,OpaqSurfStorageConductionFlux( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1579,"""Surface Heat Storage Energy""",,OutputProcessor::Unit::J,OpaqSurfStorageConductionEnergy( loop ),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,1585,"""Surface Inside Face Beam Solar Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,OpaqSurfInsFaceBeamSolAbsorbed( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1588,"""Surface Internal Source Location Temperature""",,OutputProcessor::Unit::C,TempSource( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1589,"""Surface Internal User Specified Location Temperature""",,OutputProcessor::Unit::C,TempUserLoc( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1592,"""Surface Shading Device Is On Time Fraction""",,OutputProcessor::Unit::None,SurfaceWindow( loop ).FracTimeShadingDeviceOn,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1593,"""Surface Storm Window On Off Status""",,OutputProcessor::Unit::None,SurfaceWindow( loop ).StormWinFlag,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1594,"""Surface Window Blind Slat Angle""",,OutputProcessor::Unit::deg,SurfaceWindow( loop ).SlatAngThisTSDeg,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,1597,"""Surface Inside Face Convection Classification Index""",,OutputProcessor::Unit::None,Surface( loop ).IntConvClassification,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1598,"""Surface Inside Face Convection Model Equation Index""",,OutputProcessor::Unit::None,Surface( loop ).IntConvHcModelEq,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1599,"""Surface Inside Face Convection Reference Air Index""",,OutputProcessor::Unit::None,Surface( loop ).TAirRef,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1601,"""Surface Outside Face Convection Classification Index""",,OutputProcessor::Unit::None,Surface( loop ).OutConvClassification,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1602,"""Surface Outside Face Forced Convection Model Equation Index""",,OutputProcessor::Unit::None,Surface( loop ).OutConvHfModelEq,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1603,"""Surface Outside Face Natural Convection Model Equation Index""",,OutputProcessor::Unit::None,Surface( loop ).OutConvHnModelEq,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1606,"""Surface Inside Face Heat Source Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QAdditionalHeatSourceInside( loop ),"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1607,"""Surface Outside Face Heat Source Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QAdditionalHeatSourceOutside( loop ),"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1611,"""Surface Construction Index""",,OutputProcessor::Unit::None,Surface( loop ).Construction,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,1632,"""Zone Mean Radiant Temperature""",,OutputProcessor::Unit::C,ZoneMRT( loop ),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,5296,"""Surface Inside Face Heat Balance Calculation Iteration Count""",,OutputProcessor::Unit::None,InsideSurfIterations,"""ZONE""","""Sum"""
HeatPumpWaterToWaterCOOLING.cc,394,"""Water to Water Heat Pump Electric Power""",,OutputProcessor::Unit::W,GSHPReport( GSHPNum ).Power,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,395,"""Water to Water Heat Pump Electric Energy""",,OutputProcessor::Unit::J,GSHPReport( GSHPNum ).Energy,"""System""","""Sum"""
HeatPumpWaterToWaterCOOLING.cc,397,"""Water to Water Heat Pump Load Side Heat Transfer Rate""",,OutputProcessor::Unit::W,GSHPReport( GSHPNum ).QLoad,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,398,"""Water to Water Heat Pump Load Side Heat Transfer Energy""",,OutputProcessor::Unit::J,GSHPReport( GSHPNum ).QLoadEnergy,"""System""","""Sum"""
HeatPumpWaterToWaterCOOLING.cc,400,"""Water to Water Heat Pump Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,GSHPReport( GSHPNum ).QSource,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,401,"""Water to Water Heat Pump Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,GSHPReport( GSHPNum ).QSourceEnergy,"""System""","""Sum"""
HeatPumpWaterToWaterCOOLING.cc,403,"""Water to Water Heat Pump Load Side Outlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).LoadSideWaterOutletTemp,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,404,"""Water to Water Heat Pump Load Side Inlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).LoadSideWaterInletTemp,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,405,"""Water to Water Heat Pump Source Side Outlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).SourceSideWaterOutletTemp,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,406,"""Water to Water Heat Pump Source Side Inlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).SourceSideWaterInletTemp,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,407,"""Water to Water Heat Pump Load Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,GSHPReport( GSHPNum ).LoadSidemdot,"""System""","""Average"""
HeatPumpWaterToWaterCOOLING.cc,408,"""Water to Water Heat Pump Source Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,GSHPReport( GSHPNum ).SourceSidemdot,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,387,"""Water to Water Heat Pump Electric Power""",,OutputProcessor::Unit::W,GSHPReport( GSHPNum ).Power,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,388,"""Water to Water Heat Pump Electric Energy""",,OutputProcessor::Unit::J,GSHPReport( GSHPNum ).Energy,"""System""","""Sum"""
HeatPumpWaterToWaterHEATING.cc,390,"""Water to Water Heat Pump Load Side Heat Transfer Rate""",,OutputProcessor::Unit::W,GSHPReport( GSHPNum ).QLoad,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,391,"""Water to Water Heat Pump Load Side Heat Transfer Energy""",,OutputProcessor::Unit::J,GSHPReport( GSHPNum ).QLoadEnergy,"""System""","""Sum"""
HeatPumpWaterToWaterHEATING.cc,393,"""Water to Water Heat Pump Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,GSHPReport( GSHPNum ).QSource,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,394,"""Water to Water Heat Pump Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,GSHPReport( GSHPNum ).QSourceEnergy,"""System""","""Sum"""
HeatPumpWaterToWaterHEATING.cc,396,"""Water to Water Heat Pump Load Side Outlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).LoadSideWaterOutletTemp,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,397,"""Water to Water Heat Pump Load Side Inlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).LoadSideWaterInletTemp,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,398,"""Water to Water Heat Pump Source Side Outlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).SourceSideWaterOutletTemp,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,399,"""Water to Water Heat Pump Source Side Inlet Temperature""",,OutputProcessor::Unit::C,GSHPReport( GSHPNum ).SourceSideWaterInletTemp,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,400,"""Water to Water Heat Pump Load Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,GSHPReport( GSHPNum ).LoadSidemdot,"""System""","""Average"""
HeatPumpWaterToWaterHEATING.cc,401,"""Water to Water Heat Pump Source Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,GSHPReport( GSHPNum ).SourceSidemdot,"""System""","""Average"""
